country,year,sex,age,suicides_no,population,suicides_pop,gdp_for_year,gdp_per_capita,PCA_1,PCA_2
Antigua and Barbuda,1985,male,25-34,0,6194,0.0,240923926,3850 , -0.8250088753341539 , -0.14915115899905892
Antigua and Barbuda,1985,male,35-54,0,5970,0.0,240923926,3850 , -0.8250425957159038 , -0.14914704880292698
Antigua and Barbuda,1985,male,05-14,0,7304,0.0,240923926,3850 , -0.8248417787995901 , -0.14917152648882082
Antigua and Barbuda,1985,male,55-74,0,2723,0.0,240923926,3850 , -0.8255313907138574 , -0.14908746930810135
Antigua and Barbuda,1985,male,75+,0,424,0.0,240923926,3850 , -0.8258774762390485 , -0.14904528475047768
Antigua and Barbuda,1986,female,15-24,0,7668,0.0,290440148,4740 , -0.8153610600193162 , -0.1723149619890633
Antigua and Barbuda,1986,female,25-34,0,6209,0.0,290440148,4740 , -0.8155806941129455 , -0.17228819066693515
Antigua and Barbuda,1986,female,35-54,0,6101,0.0,290440148,4740 , -0.8155969521541463 , -0.17228620896522848
Antigua and Barbuda,1986,female,05-14,0,6907,0.0,290440148,4740 , -0.8154756189948142 , -0.1723009983316682
Antigua and Barbuda,1986,female,55-74,0,3764,0.0,290440148,4740 , -0.8159487581012415 , -0.1722433271421897
Antigua and Barbuda,1986,female,75+,0,1014,0.0,290440148,4740 , -0.8163627360021878 , -0.1721928671450323
Antigua and Barbuda,1986,male,15-24,0,7563,0.0,290440148,4740 , -0.8153768664482614 , -0.17231303533462647
Antigua and Barbuda,1986,male,25-34,0,6023,0.0,290440148,4740 , -0.8156086940727914 , -0.1722847777362182
Antigua and Barbuda,1986,male,35-54,0,5947,0.0,290440148,4740 , -0.8156201349165992 , -0.17228338320538777
Antigua and Barbuda,1986,male,05-14,0,6827,0.0,290440148,4740 , -0.8154876619882965 , -0.17229953040447804
Antigua and Barbuda,1986,male,55-74,0,2771,0.0,290440148,4740 , -0.8160982417578377 , -0.1722251064959434
Antigua and Barbuda,1986,male,75+,0,476,0.0,290440148,4740 , -0.8164437251333547 , -0.1721829953346792
Antigua and Barbuda,1987,female,15-24,0,7583,0.0,337174852,5595 , -0.8063189380083727 , -0.19454013581342355
Antigua and Barbuda,1987,female,25-34,0,6101,0.0,337174852,5595 , -0.8065420344626282 , -0.194512942462228
Antigua and Barbuda,1987,female,35-54,0,6059,0.0,337174852,5595 , -0.8065483570342061 , -0.19451217180045355
Antigua and Barbuda,1987,female,05-14,0,6623,0.0,337174852,5595 , -0.8064634539301577 , -0.19452252068714293
Antigua and Barbuda,1987,female,55-74,0,3738,0.0,337174852,5595 , -0.806897754382605 , -0.19446958356285254
Antigua and Barbuda,1987,female,75+,0,1081,0.0,337174852,5595 , -0.8072977323036283 , -0.19442083003105362
Antigua and Barbuda,1987,male,15-24,0,7421,0.0,337174852,5595 , -0.8063433250701739 , -0.1945371632608637
Antigua and Barbuda,1987,male,25-34,0,5893,0.0,337174852,5595 , -0.8065733462456816 , -0.19450912585153415
Antigua and Barbuda,1987,male,35-54,0,5927,0.0,337174852,5595 , -0.8065682279734517 , -0.19450974972058982
Antigua and Barbuda,1987,male,05-14,0,6499,0.0,337174852,5595 , -0.8064821205700548 , -0.19452024539999851
Antigua and Barbuda,1987,male,55-74,0,2798,0.0,337174852,5595 , -0.8070392595560194 , -0.19445233541836945
Antigua and Barbuda,1987,male,75+,0,538,0.0,337174852,5595 , -0.807379474121888 , -0.19441086647525108
Antigua and Barbuda,1988,female,15-24,0,7413,0.0,398637741,6693 , -0.7947155488538963 , -0.22308108237880148
Antigua and Barbuda,1988,female,25-34,0,6041,0.0,398637741,6693 , -0.7949220861921139 , -0.22305590742749223
Antigua and Barbuda,1988,female,35-54,0,6021,0.0,398637741,6693 , -0.7949250969404844 , -0.2230555404456949
Antigua and Barbuda,1988,female,05-14,0,6527,0.0,398637741,6693 , -0.7948489250067103 , -0.22306482508517173
Antigua and Barbuda,1988,female,55-74,0,3708,0.0,398637741,6693 , -0.795273289989535 , -0.22301309900081312
Antigua and Barbuda,1988,female,75+,0,1141,0.0,398637741,6693 , -0.795659719542891 , -0.22296599688710272
Antigua and Barbuda,1988,male,15-24,0,7209,0.0,398637741,6693 , -0.7947462584872756 , -0.22307733916446684
Antigua and Barbuda,1988,male,25-34,0,5826,0.0,398637741,6693 , -0.794954451737097 , -0.22305196237316904
Antigua and Barbuda,1988,male,35-54,0,5907,0.0,398637741,6693 , -0.7949422582061964 , -0.22305344864944904
Antigua and Barbuda,1988,male,05-14,0,6355,0.0,398637741,6693 , -0.7948748174426968 , -0.22306166904171335
Antigua and Barbuda,1988,male,55-74,0,2813,0.0,398637741,6693 , -0.7954080209791157 , -0.22299667656537436
Antigua and Barbuda,1988,male,75+,0,603,0.0,398637741,6693 , -0.795740708674058 , -0.22295612507674992
Antigua and Barbuda,1989,female,15-24,0,7152,0.0,438794778,7407 , -0.787192751128344 , -0.24163776919313648
Antigua and Barbuda,1989,female,25-34,0,6059,0.0,438794778,7407 , -0.7873572885267929 , -0.24161771363790271
Antigua and Barbuda,1989,female,35-54,0,5969,0.0,438794778,7407 , -0.7873708368944603 , -0.24161606221981366
Antigua and Barbuda,1989,female,05-14,0,6621,0.0,438794778,7407 , -0.7872726864975812 , -0.24162802582641257
Antigua and Barbuda,1989,female,55-74,0,3696,0.0,438794778,7407 , -0.7877130084467697 , -0.24157435473852676
Antigua and Barbuda,1989,female,75+,0,1195,0.0,438794778,7407 , -0.7880895025305031 , -0.24152846366474842
Antigua and Barbuda,1989,male,15-24,0,6927,0.0,438794778,7407 , -0.7872266220475124 , -0.24163364064791443
Antigua and Barbuda,1989,male,25-34,0,5835,0.0,438794778,7407 , -0.7873910089085426 , -0.24161360344177052
Antigua and Barbuda,1989,male,35-54,0,5862,0.0,438794778,7407 , -0.7873869443982424 , -0.2416140988671971
Antigua and Barbuda,1989,male,05-14,0,6403,0.0,438794778,7407 , -0.7873055036548198 , -0.24162402572481975
Antigua and Barbuda,1989,male,55-74,0,2843,0.0,438794778,7407 , -0.7878414168647724 , -0.24155870296486304
Antigua and Barbuda,1989,male,75+,0,676,0.0,438794778,7407 , -0.7881676314507181 , -0.2415189404871031
Antigua and Barbuda,1990,male,35-54,1,5799,17.24,459469074,7744 , -0.6528648787574195 , 0.4352827324528177
Antigua and Barbuda,1990,female,15-24,0,6827,0.0,459469074,7744 , -0.7836717886059779 , -0.2503929247882726
Antigua and Barbuda,1990,female,25-34,0,6172,0.0,459469074,7744 , -0.7837703906151123 , -0.2503809061344043
Antigua and Barbuda,1990,female,35-54,0,5895,0.0,459469074,7744 , -0.7838120894800439 , -0.2503758234365086
Antigua and Barbuda,1990,female,05-14,0,6877,0.0,459469074,7744 , -0.7836642617350515 , -0.25039384224276634
Antigua and Barbuda,1990,female,55-74,0,3706,0.0,459469074,7744 , -0.7841416158891973 , -0.2503356572787713
Antigua and Barbuda,1990,female,75+,0,1252,0.0,459469074,7744 , -0.7845110347142599 , -0.2502906286122169
Antigua and Barbuda,1990,male,15-24,0,6598,0.0,459469074,7744 , -0.7837062616748203 , -0.25038872284669117
Antigua and Barbuda,1990,male,25-34,0,5937,0.0,459469074,7744 , -0.7838057669084659 , -0.25037659409828344
Antigua and Barbuda,1990,male,05-14,0,6611,0.0,459469074,7744 , -0.7837043046883794 , -0.2503889613848596
Antigua and Barbuda,1990,male,55-74,0,2902,0.0,459469074,7744 , -0.7842626479736923 , -0.25032090461051154
Antigua and Barbuda,1990,male,75+,0,758,0.0,459469074,7744 , -0.784585400199012 , -0.2502815641618185
Antigua and Barbuda,1991,female,15-24,0,6595,0.0,481706333,7976 , -0.7812460054273133 , -0.25642150526315116
Antigua and Barbuda,1991,female,25-34,0,6396,0.0,481706333,7976 , -0.7812759623736 , -0.25641785379426596
Antigua and Barbuda,1991,female,35-54,0,6198,0.0,481706333,7976 , -0.7813057687824682 , -0.25641422067447056
Antigua and Barbuda,1991,female,05-14,0,7089,0.0,481706333,7976 , -0.7811716399425613 , -0.2564305697135496
Antigua and Barbuda,1991,female,55-74,0,3665,0.0,481706333,7976 , -0.7816870800635943 , -0.25636774242981614
Antigua and Barbuda,1991,female,75+,0,1293,0.0,481706333,7976 , -0.782044154820338 , -0.2563242183886316
Antigua and Barbuda,1991,male,15-24,0,6401,0.0,481706333,7976 , -0.7812752096865072 , -0.25641794553971514
Antigua and Barbuda,1991,male,25-34,0,6156,0.0,481706333,7976 , -0.7813120913540462 , -0.25641345001269583
Antigua and Barbuda,1991,male,35-54,0,6122,0.0,481706333,7976 , -0.781317209626276 , -0.25641282614364
Antigua and Barbuda,1991,male,05-14,0,6818,0.0,481706333,7976 , -0.7812124355829819 , -0.25642559711019336
Antigua and Barbuda,1991,male,55-74,0,2857,0.0,481706333,7976 , -0.7818087142977633 , -0.25635291636519686
Antigua and Barbuda,1991,male,75+,0,804,0.0,481706333,7976 , -0.7821177676179971 , -0.25631524568368247
Antigua and Barbuda,1992,female,15-24,0,6369,0.0,499281148,8087 , -0.7801000194261416 , -0.2593050101360401
Antigua and Barbuda,1992,female,25-34,0,6650,0.0,499281148,8087 , -0.7800577184115359 , -0.25931016623029535
Antigua and Barbuda,1992,female,35-54,0,6534,0.0,499281148,8087 , -0.780075180752085 , -0.2593080377358697
Antigua and Barbuda,1992,female,05-14,0,7311,0.0,499281148,8087 , -0.7799582131778903 , -0.2593222949787029
Antigua and Barbuda,1992,female,55-74,0,3648,0.0,499281148,8087 , -0.7805096317419508 , -0.2592550822624892
Antigua and Barbuda,1992,female,75+,0,1339,0.0,499281148,8087 , -0.7808572226413272 , -0.25921271421396674
Antigua and Barbuda,1992,male,15-24,0,6221,0.0,499281148,8087 , -0.7801222989640836 , -0.2593022944707386
Antigua and Barbuda,1992,male,25-34,0,6409,0.0,499281148,8087 , -0.7800939979294007 , -0.25930574409963525
Antigua and Barbuda,1992,male,35-54,0,6497,0.0,499281148,8087 , -0.7800807506365705 , -0.25930735881954425
Antigua and Barbuda,1992,male,05-14,0,7059,0.0,499281148,8087 , -0.7799961486073588 , -0.25931767100805436
Antigua and Barbuda,1992,male,55-74,0,2851,0.0,499281148,8087 , -0.780629610064516 , -0.2592404580378584
Antigua and Barbuda,1992,male,75+,0,853,0.0,499281148,8087 , -0.7809303838267309 , -0.2592037965562873
Antigua and Barbuda,1993,male,25-34,1,6668,15.0,535172778,8453 , -0.6621512930589799 , 0.32779047345064105
Antigua and Barbuda,1993,female,15-24,0,6182,0.0,535172778,8453 , -0.77624587727058 , -0.2688190462222586
Antigua and Barbuda,1993,female,25-34,0,6914,0.0,535172778,8453 , -0.7761356838802188 , -0.26883247775604724
Antigua and Barbuda,1993,female,35-54,0,6917,0.0,535172778,8453 , -0.7761352322679632 , -0.26883253280331704
Antigua and Barbuda,1993,female,05-14,0,7529,0.0,535172778,8453 , -0.7760431033678254 , -0.2688437624463207
Antigua and Barbuda,1993,female,55-74,0,3662,0.0,535172778,8453 , -0.7766252315652653 , -0.2687728065157725
Antigua and Barbuda,1993,female,75+,0,1386,0.0,535172778,8453 , -0.7769678547298303 , -0.2687310439872161
Antigua and Barbuda,1993,male,15-24,0,6069,0.0,535172778,8453 , -0.7762628879988733 , -0.2688169727751026
Antigua and Barbuda,1993,male,35-54,0,6915,0.0,535172778,8453 , -0.7761355333428004 , -0.2688324961051373
Antigua and Barbuda,1993,male,05-14,0,7298,0.0,535172778,8453 , -0.7760778775115049 , -0.26883952380655957
Antigua and Barbuda,1993,male,55-74,0,2879,0.0,535172778,8453 , -0.7767431023639711 , -0.2687584391784
Antigua and Barbuda,1993,male,75+,0,896,0.0,535172778,8453 , -0.7770416180649082 , -0.2687220529331771
Antigua and Barbuda,1994,female,15-24,0,6083,0.0,589429593,9062 , -0.7698030164245874 , -0.2846526855208318
Antigua and Barbuda,1994,female,25-34,0,7151,0.0,589429593,9062 , -0.7696422424616017 , -0.28467228234881875
Antigua and Barbuda,1994,female,35-54,0,7357,0.0,589429593,9062 , -0.7696112317533853 , -0.2846760622613331
Antigua and Barbuda,1994,female,05-14,0,7722,0.0,589429593,9062 , -0.7695562855956233 , -0.2846827596791376
Antigua and Barbuda,1994,female,55-74,0,3715,0.0,589429593,9062 , -0.7701594890316569 , -0.2846092348760067
Antigua and Barbuda,1994,female,75+,0,1437,0.0,589429593,9062 , -0.770502413271059 , -0.2845674356492706
Antigua and Barbuda,1994,male,15-24,0,5976,0.0,589429593,9062 , -0.7698191239283697 , -0.2846507221682152
Antigua and Barbuda,1994,male,25-34,0,6886,0.0,589429593,9062 , -0.769682134877511 , -0.2846674198400019
Antigua and Barbuda,1994,male,35-54,0,7359,0.0,589429593,9062 , -0.7696109306785482 , -0.2846760989595128
Antigua and Barbuda,1994,male,05-14,0,7494,0.0,589429593,9062 , -0.7695906081270473 , -0.28467857608664604
Antigua and Barbuda,1994,male,55-74,0,2935,0.0,589429593,9062 , -0.770276908218107 , -0.28459492258590396
Antigua and Barbuda,1994,male,75+,0,929,0.0,589429593,9062 , -0.7705788862796702 , -0.2845581143116138
Antigua and Barbuda,1995,female,15-24,0,6099,0.0,577280741,8636 , -0.7743078677931816 , -0.2735806155430725
Antigua and Barbuda,1995,female,25-34,0,7333,0.0,577280741,8636 , -0.7741221046187208 , -0.2736032583199788
Antigua and Barbuda,1995,female,35-54,0,7851,0.0,577280741,8636 , -0.7740441262359241 , -0.27361276314853433
Antigua and Barbuda,1995,female,05-14,0,7885,0.0,577280741,8636 , -0.7740390079636944 , -0.27361338701759
Antigua and Barbuda,1995,female,55-74,0,3808,0.0,577280741,8636 , -0.7746527490190247 , -0.273538577778168
Antigua and Barbuda,1995,female,75+,0,1488,0.0,577280741,8636 , -0.775001995830005 , -0.2734960078896568
Antigua and Barbuda,1995,male,15-24,0,5953,0.0,577280741,8636 , -0.7743298462562865 , -0.2735779365759508
Antigua and Barbuda,1995,male,25-34,0,7023,0.0,577280741,8636 , -0.7741687712184637 , -0.2735975701021174
Antigua and Barbuda,1995,male,35-54,0,7809,0.0,577280741,8636 , -0.7740504488075024 , -0.27361199248675944
Antigua and Barbuda,1995,male,05-14,0,7632,0.0,577280741,8636 , -0.7740770939305814 , -0.27360874469785146
Antigua and Barbuda,1995,male,55-74,0,3021,0.0,577280741,8636 , -0.7747712219674046 , -0.273524137044436
Antigua and Barbuda,1995,male,75+,0,944,0.0,577280741,8636 , -0.775083888185683 , -0.27348602598476457
Antigua and Barbuda,1998,female,15-24,0,6529,0.0,727860593,10078 , -0.7589437762052674 , -0.31108794122641675
Antigua and Barbuda,1998,female,25-34,0,8332,0.0,727860593,10078 , -0.7586723572396651 , -0.31112102463546226
Antigua and Barbuda,1998,female,35-54,0,9615,0.0,727860593,10078 , -0.7584792177316965 , -0.3111445665177723
Antigua and Barbuda,1998,female,05-14,0,8183,0.0,727860593,10078 , -0.7586947873150256 , -0.3111182906210707
Antigua and Barbuda,1998,female,55-74,0,3921,0.0,727860593,10078 , -0.7593363777927831 , -0.3110400868000217
Antigua and Barbuda,1998,female,75+,0,1476,0.0,727860593,10078 , -0.7597044417810791 , -0.3109952232752764
Antigua and Barbuda,1998,male,15-24,0,5916,0.0,727860593,10078 , -0.7590360556428238 , -0.3110766932343232
Antigua and Barbuda,1998,male,25-34,0,7294,0.0,727860593,10078 , -0.758828615080095 , -0.31110197828017144
Antigua and Barbuda,1998,male,35-54,0,9086,0.0,727860593,10078 , -0.7585588520260965 , -0.3111348598492284
Antigua and Barbuda,1998,male,05-14,0,7706,0.0,727860593,10078 , -0.7587665936636625 , -0.3111095381052003
Antigua and Barbuda,1998,male,55-74,0,3213,0.0,727860593,10078 , -0.7594429582850996 , -0.3110270956443899
Antigua and Barbuda,1998,male,75+,0,954,0.0,727860593,10078 , -0.7597830223135497 , -0.31098564505036125
Antigua and Barbuda,1999,female,15-24,0,6589,0.0,766198926,10378 , -0.7557490826426326 , -0.31889185382366864
Antigua and Barbuda,1999,female,25-34,0,8526,0.0,766198926,10378 , -0.7554574916629477 , -0.31892739601075726
Antigua and Barbuda,1999,female,35-54,0,10311,0.0,766198926,10378 , -0.7551887823708789 , -0.3189601491361851
Antigua and Barbuda,1999,female,05-14,0,8314,0.0,766198926,10378 , -0.7554894055956753 , -0.31892350600370367
Antigua and Barbuda,1999,female,55-74,0,3968,0.0,766198926,10378 , -0.7561436412165892 , -0.3188437608591052
Antigua and Barbuda,1999,female,75+,0,1451,0.0,766198926,10378 , -0.756522543899019 , -0.31879757619988863
Antigua and Barbuda,1999,male,15-24,0,5845,0.0,766198926,10378 , -0.7558610824820159 , -0.31887820210080126
Antigua and Barbuda,1999,male,25-34,0,7263,0.0,766198926,10378 , -0.7556476204225461 , -0.31890422111024475
Antigua and Barbuda,1999,male,35-54,0,9537,0.0,766198926,10378 , -0.7553052983328179 , -0.3189459469406214
Antigua and Barbuda,1999,male,05-14,0,7805,0.0,766198926,10378 , -0.7555660291417049 , -0.31891416631695707
Antigua and Barbuda,1999,male,55-74,0,3276,0.0,766198926,10378 , -0.756247813110209 , -0.3188310632889113
Antigua and Barbuda,1999,male,75+,0,947,0.0,766198926,10378 , -0.7565984147579561 , -0.3187883282585913
Antigua and Barbuda,2000,male,55-74,1,3333,30.0,830158778,11021 , -0.5219578262961698 , 0.8573045851730627
Antigua and Barbuda,2000,male,35-54,1,10033,9.97,830158778,11021 , -0.6724282403022211 , 0.061003837505821897
Antigua and Barbuda,2000,female,15-24,0,6616,0.0,830158778,11021 , -0.7489241373564083 , -0.335613090296269
Antigua and Barbuda,2000,female,25-34,0,8595,0.0,830158778,11021 , -0.7486262238051453 , -0.3356494031451325
Antigua and Barbuda,2000,female,35-54,0,11040,0.0,830158778,11021 , -0.7482581598168494 , -0.33569426666987806
Antigua and Barbuda,2000,female,05-14,0,8439,0.0,830158778,11021 , -0.7486497076424354 , -0.3356465406871118
Antigua and Barbuda,2000,female,55-74,0,3986,0.0,830158778,11021 , -0.7493200507671314 , -0.3355648321898966
Antigua and Barbuda,2000,female,75+,0,1413,0.0,830158778,11021 , -0.7497073835449989 , -0.33551761998164714
Antigua and Barbuda,2000,male,15-24,0,5783,0.0,830158778,11021 , -0.7490495350260404 , -0.33559780550440277
Antigua and Barbuda,2000,male,25-34,0,7177,0.0,830158778,11021 , -0.7488396858646152 , -0.3356233841356891
Antigua and Barbuda,2000,male,05-14,0,7973,0.0,830158778,11021 , -0.7487198580794685 , -0.33563799001122996
Antigua and Barbuda,2000,male,75+,0,938,0.0,830158778,11021 , -0.7497788888187987 , -0.3355089041639561
Antigua and Barbuda,2001,male,35-54,2,10281,19.45,800740259,10468 , -0.6059713329569342 , 0.4525775143637398
Antigua and Barbuda,2001,female,15-24,0,6902,0.0,800740259,10468 , -0.7547373429399186 , -0.321242596742123
Antigua and Barbuda,2001,female,25-34,0,8425,0.0,800740259,10468 , -0.7545080744515037 , -0.32127054240600317
Antigua and Barbuda,2001,female,35-54,0,11402,0.0,800740259,10468 , -0.7540599245565517 , -0.3213251676465624
Antigua and Barbuda,2001,female,05-14,0,8428,0.0,800740259,10468 , -0.7545076228392481 , -0.3212705974532731
Antigua and Barbuda,2001,female,55-74,0,4037,0.0,800740259,10468 , -0.7551686326439956 , -0.32119002659962986
Antigua and Barbuda,2001,female,75+,0,1487,0.0,800740259,10468 , -0.7555525030612367 , -0.32114323642044756
Antigua and Barbuda,2001,male,15-24,0,6084,0.0,800740259,10468 , -0.7548604825482729 , -0.3212275871866049
Antigua and Barbuda,2001,male,25-34,0,7071,0.0,800740259,10468 , -0.7547119021161879 , -0.3212456977383118
